X Y Z
58.88824844 -54.09299850 12.62199974
58.99024963 -53.82775116 12.81449986
58.75424957 -54.54600143 12.94274998
58.83774948 -53.98350143 12.48349953
58.49475098 -53.68825150 12.57575035
59.19224930 -54.65650177 13.00574970
59.11999893 -54.70349884 13.00125027
59.12350082 -54.67599869 13.11499977
59.30474854 -54.43450165 13.01725006
59.28575134 -54.47150040 13.05875015
59.28900146 -54.33124924 13.04300022
59.36275101 -54.25099945 13.05924988
59.22150040 -54.36849976 13.10050011
59.05199814 -54.67449951 13.01025009
59.09075165 -54.62049866 13.10350037
59.09524918 -54.48875046 13.10949993
58.90274811 -54.48675156 13.07499981
58.91199875 -54.68825150 13.13274956
58.90000153 -54.59424973 13.13599968
58.88449860 -54.52175140 13.14525032
59.09749985 -54.35074997 13.01500034
59.06425095 -54.39225006 13.10324955
58.90999985 -54.54325104 13.44474983
59.34849930 -54.09999847 13.07849979
59.39075089 -53.88824844 13.10350037
59.04624939 -53.84075165 13.07100010
59.27574921 -54.00600052 13.47449970
59.17375183 -53.99300003 13.48824978
59.31050110 -53.74700165 13.24724960
59.17699814 -53.75799942 13.33174992
59.17599869 -53.84225082 13.38574982
59.19400024 -53.86724854 13.42150021
59.27825165 -53.82875061 13.37800026
59.26100159 -53.83174896 13.41924953
59.08425140 -53.98649979 13.34599972
59.03599930 -53.97349930 13.42224979
59.10150146 -53.93349838 13.35599995
59.15924835 -53.70375061 13.28575039
58.98625183 -53.92024994 13.43924999
58.70600128 -54.56575012 13.06375027
58.69174957 -54.56200027 13.10900021
58.79175186 -54.36899948 13.40550041
58.66999817 -54.42425156 13.48999977
58.39324951 -53.96549988 13.21049976
58.41374969 -53.92150116 13.23550034
58.76599884 -54.12725067 13.29424953
58.65024948 -54.08375168 13.46049976
58.61574936 -54.07350159 13.39675045
58.61800003 -52.87799835 12.61225033
58.48925018 -52.93574905 12.81299973
59.37924957 -53.53450012 12.99250031
59.41500092 -53.47975159 13.06250000
59.34799957 -53.60250092 13.13525009
59.36550140 -53.59424973 13.23649979
59.33525085 -53.58475113 13.30074978
59.28475189 -53.57300186 13.33500004
59.40399933 -53.66125107 13.39675045
59.11050034 -53.61524963 13.28050041
59.11125183 -53.59474945 13.28975010
58.71075058 -53.20425034 13.48375034
58.81325150 -52.71175003 13.33325005
58.79349899 -52.80099869 13.39124966
58.78099823 -52.81949997 13.50825024
58.76399994 -52.80450058 13.49899960
58.76900101 -52.67824936 13.46450043
58.71099854 -52.71625137 13.29874992
60.37675095 -53.21500015 13.48674965
60.31124878 -53.09075165 13.59224987
60.12850189 -53.07949829 13.57775021
60.14400101 -53.09474945 13.61075020
59.73474884 -53.58599854 13.59799957
59.44350052 -53.64225006 13.65275002
59.51824951 -53.62025070 13.78649998
59.51874924 -53.62049866 13.80749989
59.84275055 -53.20100021 13.68974972
59.66025162 -53.08324814 13.69550037
59.59524918 -53.19075012 13.87224960
59.63325119 -53.20249939 14.00074959
59.64875031 -53.08800125 13.97150040
59.56475067 -53.21775055 13.91625023
60.03575134 -52.83200073 14.42949963
59.65050125 -53.08150101 14.02999973
59.58625031 -53.12474823 14.01924992
59.16825104 -54.34949875 13.72649956
58.98225021 -54.51224899 13.50574970
58.89225006 -54.57624817 13.53524971
58.95024872 -54.53224945 13.64925003
58.93724823 -54.41624832 13.72274971
58.87149811 -54.35675049 13.74825001
59.20399857 -54.26525116 13.75975037
59.19200134 -54.24974823 13.80900002
58.96350098 -54.32350159 13.85124969
59.15475082 -54.11650085 13.62250042
59.19075012 -54.04875183 13.51650047
59.20100021 -53.89199829 13.71899986
59.09825134 -54.17874908 13.55749989
59.06975174 -54.05575180 13.57499981
58.98099899 -54.16825104 13.58749962
59.09975052 -54.19950104 13.63374996
59.10725021 -53.92599869 13.57374954
59.02774811 -53.88899994 13.66075039
59.01575089 -53.73075104 13.68424988
58.96374893 -53.69475174 13.66275024
59.16175079 -54.00175095 13.76025009
59.22100067 -53.73799896 13.77624989
59.23925018 -53.80699921 13.84525013
59.10324860 -54.19725037 13.77700043
59.11074829 -54.06074905 13.88274956
59.11949921 -53.74124908 13.80200005
59.17250061 -53.79574966 13.91600037
58.75849915 -54.54074860 13.69775009
58.75875092 -54.54100037 13.71875000
58.46749878 -54.35350037 13.61550045
58.55775070 -54.38425064 13.74800014
58.63999939 -54.52275085 13.87950039
58.62424850 -54.48099899 13.89949989
58.79199982 -54.28575134 13.99199963
58.87825012 -53.72750092 13.65400028
58.89274979 -54.01174927 14.01350021
58.82374954 -53.98049927 14.00699997
58.77399826 -53.95449829 13.95450020
58.65024948 -53.98300171 13.97449970
59.01974869 -53.90800095 14.09500027
59.02074814 -53.90774918 14.13700008
58.64775085 -54.46025085 14.05700016
58.62825012 -54.50899887 14.10350037
58.59875107 -54.41474915 14.07450008
58.66825104 -54.07049942 14.13875008
58.65549850 -53.94124985 14.10099983
58.78099823 -53.86500168 14.06050014
58.59999847 -53.97525024 14.02824974
58.62075043 -53.97249985 14.07250023
59.37950134 -53.53675079 13.71650028
59.11700058 -53.21524811 13.58450031
59.08375168 -53.18949890 13.62250042
59.10374832 -53.20375061 13.73499966
59.08599854 -53.19549942 13.72150040
59.39825058 -53.62474823 13.81750011
59.00400162 -53.67549896 13.76350021
59.03874969 -53.69224930 13.80574989
58.93500137 -53.68399811 13.81849957
58.97074890 -53.68299866 13.90649986
59.33700180 -53.19874954 13.68474960
59.29050064 -53.08224869 13.71899986
59.30924988 -53.06275177 13.71675014
59.15050125 -53.17850113 13.55500031
59.07949829 -52.97050095 13.69900036
58.98949814 -53.02799988 13.65425014
58.99100113 -53.04100037 13.72074986
59.17625046 -53.12274933 13.80274963
59.07675171 -53.11999893 13.80749989
59.09400177 -53.06824875 13.85175037
58.99174881 -53.12675095 13.87899971
59.11299896 -53.10049820 13.95475006
59.09600067 -53.06250000 13.92650032
59.04875183 -53.08300018 14.01350021
58.99625015 -53.05099869 13.94725037
59.11650085 -52.88774872 13.80099964
58.89974976 -53.66975021 13.74100018
58.85150146 -53.17499924 13.72900009
58.78350067 -53.17850113 13.66024971
58.81750107 -53.20425034 13.71675014
58.64625168 -53.22275162 13.63924980
58.64725113 -53.25225067 13.73149967
58.61700058 -53.18550110 13.71525002
58.90425110 -53.17549896 13.78250027
58.77275085 -53.22425079 13.89424992
58.77375031 -53.17649841 13.85175037
58.78924942 -53.19874954 13.91349983
58.75600052 -53.26475143 14.00774956
58.44874954 -53.23625183 13.79399967
58.87575150 -53.00674820 13.73849964
58.77399826 -53.07049942 13.68400002
58.74674988 -52.92375183 13.75724983
58.83375168 -52.78075027 13.62600040
58.83150101 -52.87274933 13.69025040
58.76675034 -52.86024857 13.70400047
58.62350082 -53.04875183 13.69674969
58.60974884 -52.98049927 13.68500042
58.60850143 -53.01725006 13.71850014
58.55524826 -53.07025146 13.67675018
58.57975006 -52.90299988 13.66749954
58.84149933 -53.10974884 13.92199993
58.60749817 -53.08499908 13.80949974
58.71450043 -52.96250153 13.87325001
58.54074860 -53.06874847 13.81875038
58.71374893 -52.99325180 13.90824986
58.50424957 -52.88574982 13.95125008
58.70000076 -52.86175156 13.80675030
58.65250015 -52.79124832 13.78674984
58.65325165 -52.79550171 13.81075001
58.57324982 -52.79949951 13.81799984
58.88100052 -53.08150101 14.05525017
58.82849884 -53.13600159 14.02700043
60.40924835 -51.91624832 12.54500008
60.49349976 -51.85575104 12.61925030
60.39625168 -51.92024994 12.64299965
60.42774963 -51.77774811 12.61299992
60.15950012 -51.94675064 12.71650028
60.19100189 -51.80725098 12.72999954
60.35150146 -51.79724884 12.73700047
60.24150085 -51.78950119 12.82874966
60.32975006 -51.60475159 12.59350014
60.12200165 -51.54449844 12.58024979
60.30250168 -51.58924866 12.71650028
60.31575012 -51.48749924 12.69474983
60.28475189 -51.48274994 12.69900036
60.25500107 -51.49250031 12.72624969
60.12324905 -51.49950027 12.62325001
60.25699997 -51.52275085 12.81649971
60.19224930 -51.47499847 12.76175022
60.24074936 -51.47475052 12.82600021
60.65274811 -50.77600098 12.65824986
60.49824905 -50.77700043 12.65275002
60.51525116 -50.74874878 12.68999958
60.47050095 -50.78725052 12.73824978
60.43975067 -50.84424973 12.72150040
60.30924988 -50.79949951 12.52700043
60.41999817 -50.73400116 12.59949970
60.37250137 -50.77574921 12.61400032
60.23199844 -50.85049820 12.49699974
60.24850082 -50.86024857 12.51074982
60.20299911 -50.71549988 12.52725029
60.42224884 -50.82574844 12.65799999
60.21974945 -50.70475006 12.66024971
60.39300156 -50.72100067 12.80424976
60.09725189 -50.71775055 12.65824986
60.30099869 -51.59225082 13.32374954
59.99150085 -50.98075104 13.48124981
60.52849960 -52.33050156 13.82950020
60.31700134 -52.47574997 13.86324978
60.35174942 -52.32175064 13.98925018
60.56299973 -52.19575119 13.98200035
60.59075165 -51.97499847 14.00574970
60.56074905 -51.94675064 13.98425007
60.47750092 -51.86825180 13.90050030
60.33100128 -51.76025009 13.80675030
59.88325119 -51.96524811 13.98674965
60.35575104 -52.52849960 14.12250042
60.46924973 -52.42200089 14.06000042
60.47124863 -52.45050049 14.12874985
60.53324890 -52.33024979 14.01200008
60.55099869 -52.33675003 14.13249969
60.43624878 -52.35274887 14.11025047
60.52275085 -52.51800156 14.18850040
60.34275055 -52.45449829 14.18725014
60.34125137 -52.33800125 14.15075016
60.40700150 -52.33499908 14.25899982
60.29000092 -52.41574860 14.04125023
60.25650024 -52.50650024 14.07775021
60.55025101 -52.26425171 14.12125015
60.56224823 -52.04150009 14.00800037
60.48324966 -52.06975174 14.05875015
60.59075165 -51.85824966 14.04825020
60.27349854 -52.16075134 14.07450008
59.95050049 -51.96549988 14.06050014
59.91699982 -51.86399841 14.05850029
60.59574890 -51.71374893 13.60099983
60.56449890 -51.68724823 13.61900043
60.56275177 -51.54000092 13.61425018
60.54949951 -51.52550125 13.71325016
60.48400116 -51.61975098 13.64999962
60.42100143 -51.59299850 13.67774963
60.62400055 -51.43925095 13.63774967
60.51699829 -51.37699890 13.70724964
60.24800110 -51.70700073 13.75125027
60.37525177 -51.57550049 13.70499992
60.38850021 -51.36999893 13.72249985
60.38724899 -51.33724976 13.67199993
60.52299881 -51.55550003 13.88525009
60.52600098 -51.60224915 13.98674965
60.41225052 -51.61774826 13.97850037
60.42924881 -51.61774826 14.00800037
60.54000092 -51.48574829 14.00975037
60.47499847 -51.49150085 13.90450001
60.46125031 -51.48799896 14.00000000
60.28599930 -51.63349915 13.93649960
60.41799927 -50.78874969 13.74950027
60.56275177 -51.03649902 13.80675030
60.48300171 -50.95475006 13.82674980
60.04275131 -51.50574875 13.66100025
60.02600098 -51.45949936 13.66724968
60.02674866 -51.45050049 13.70100021
59.91374969 -51.40000153 13.74450016
59.90024948 -51.36349869 13.74800014
60.01074982 -51.22874832 13.73449993
59.86724854 -51.35549927 13.75024986
59.64675140 -51.24325180 13.69900036
59.72600174 -51.25299835 13.77099991
59.72750092 -51.18399811 13.77200031
60.00925064 -51.59500122 13.78874969
59.99475098 -51.65525055 13.83024979
59.97900009 -51.54425049 13.81774998
59.95050049 -51.48424911 13.87325001
60.08174896 -51.62200165 14.01974964
59.96324921 -51.67924881 13.91149998
59.98249817 -51.58874893 13.97599983
60.06150055 -51.42699814 13.83600044
60.10874939 -51.29024887 13.84200001
60.05049896 -51.22000122 13.89624977
59.98025131 -51.36949921 13.81000042
59.88449860 -51.41025162 13.78899956
59.98099899 -51.25849915 13.79775047
59.95124817 -51.24874878 13.81700039
60.09650040 -51.42774963 13.92724991
59.95299911 -51.35625076 13.93124962
59.93550110 -51.41474915 13.90324974
59.95375061 -51.25949860 13.92150021
59.85499954 -51.37174988 13.81124973
59.79024887 -51.32225037 13.79074955
59.79199982 -51.26549911 13.81949997
59.76274872 -51.19499969 13.82900047
59.79425049 -51.26725006 13.90124989
59.74874878 -51.19324875 13.93500042
60.04249954 -51.05400085 13.54549980
60.09199905 -51.00249863 13.66549969
59.99625015 -51.18225098 13.74524975
59.99750137 -50.95849991 13.72175026
59.91875076 -51.00650024 13.76900005
59.90224838 -50.99124908 13.67525005
59.85649872 -50.98925018 13.69124985
59.82249832 -51.00299835 13.68599987
60.03324890 -51.17800140 13.86649990
60.12575150 -51.02474976 13.79424953
60.11024857 -50.98649979 13.85550022
60.01399994 -50.97724915 13.79024982
60.05125046 -51.16699982 13.91174984
60.11175156 -50.97774887 13.90699959
60.06874847 -51.01074982 14.00625038
59.98574829 -51.10749817 13.92399979
59.79774857 -51.02149963 13.89900017
59.89350128 -51.10324860 13.99174976
59.65549850 -51.09825134 13.92175007
59.79999924 -50.87049866 13.90324974
59.76874924 -50.87725067 13.86699963
59.77225113 -50.87149811 14.00049973
60.12974930 -51.60699844 14.05150032
60.13550186 -51.62474823 14.27350044
60.14825058 -51.38249969 14.11174965
60.14899826 -51.40299988 14.14474964
60.13700104 -51.53974915 14.31700039
60.63299942 -51.22375107 14.08425045
60.05350113 -51.36999893 14.05000019
60.05625153 -51.37274933 14.14675045
60.10100174 -51.28499985 14.07199955
59.98899841 -51.20975113 14.09125042
59.97249985 -51.37025070 14.15974998
59.99100113 -51.46200180 14.24849987
59.94675064 -51.28125000 14.27250004
59.81700134 -51.46049881 14.23725033
59.86500168 -51.24325180 14.14050007
59.65575027 -51.26599884 14.05700016
59.67499924 -51.30599976 14.20149994
59.68899918 -51.26074982 14.20024967
60.05950165 -51.50949860 14.31149960
59.94599915 -51.59799957 14.38350010
59.91474915 -51.58324814 14.40625000
60.11125183 -51.55400085 14.52274990
60.07925034 -51.51525116 14.52925014
59.96374893 -51.61349869 14.42800045
60.04425049 -51.22674942 14.30200005
59.92824936 -51.43849945 14.31474972
59.96324921 -51.33475113 14.31350040
59.89899826 -51.30474854 14.28849983
59.81499863 -51.69525146 14.29275036
59.88249969 -51.35824966 14.33850002
59.82474899 -51.24774933 14.41024971
59.74024963 -51.27099991 14.30974960
59.75775146 -51.30400085 14.34449959
59.70999908 -51.20999908 14.29500008
59.67950058 -51.23949814 14.32400036
60.01025009 -51.17300034 14.27050018
59.91675186 -51.08475113 14.26525021
59.86650085 -51.09099960 14.12950039
59.89675140 -50.99649811 14.05850029
59.85074997 -50.99800110 14.10499954
59.80474854 -51.09674835 14.20800018
59.70999908 -51.08324814 14.21399975
59.67874908 -51.10824966 14.20425034
59.68000031 -51.08074951 14.23025036
59.72800064 -50.99224854 14.19250011
59.79199982 -51.19174957 14.38099957
58.67575073 -52.59524918 13.58125019
59.55175018 -51.90750122 14.25549984
59.52050018 -51.90100098 14.32474995
59.50524902 -51.79550171 14.28849983
59.60250092 -51.30799866 13.81324959
59.57424927 -51.27474976 13.93999958
59.59524918 -50.87099838 13.82499981
59.59424973 -51.31575012 14.15750027
59.64175034 -51.23725128 14.13974953
59.56375122 -51.34375000 14.20699978
59.59550095 -51.29349899 14.18400002
59.58174896 -51.28174973 14.23600006
59.63150024 -51.30300140 14.30875015
59.58499908 -51.27524948 14.35350037
59.58425140 -51.14175034 14.20650005
57.42124939 -55.51824951 11.17724991
57.39025116 -55.23775101 11.23750019
57.31874847 -54.68299866 11.41950035
57.39925003 -55.92100143 11.57975006
57.23400116 -55.18574905 11.93675041
57.73199844 -54.79124832 11.96850014
57.58675003 -54.79399872 11.90275002
57.29574966 -55.07099915 11.80424976
57.76774979 -55.11349869 12.15649986
57.82524872 -55.08425140 12.16699982
57.86349869 -54.80749893 12.15725040
57.63475037 -55.18399811 12.12724972
57.65850067 -54.85725021 12.10499954
57.69449997 -55.09600067 12.10200024
57.75125122 -54.87250137 12.20450020
57.77225113 -54.77975082 12.11174965
57.76425171 -54.69075012 12.21800041
57.49000168 -54.92324829 12.06075001
57.37749863 -54.83599854 12.18200016
57.31575012 -54.95299911 12.20600033
57.70574951 -54.98875046 12.24275017
57.71374893 -54.93600082 12.40550041
57.58324814 -54.71825027 12.23799992
57.34899902 -54.99800110 12.32100010
56.54624939 -55.78174973 12.22500038
56.46175003 -55.69950104 12.13249969
56.44775009 -55.69575119 12.27925014
56.60824966 -55.59949875 12.42275047
56.37500000 -55.53549957 12.27474976
57.01800156 -55.08425140 11.59825039
57.19900131 -55.30149841 11.73550034
57.21099854 -55.21300125 11.90425014
57.17174911 -54.61225128 11.72175026
57.14075089 -54.81024933 11.92850018
57.15650177 -54.79999924 11.77299976
57.20524979 -54.62400055 11.74174976
57.10699844 -54.79249954 11.87625027
57.07374954 -54.72750092 11.86800003
56.90975189 -54.60374832 11.85050011
56.91175079 -54.56900024 11.80224991
56.79325104 -54.71125031 11.83650017
56.83174896 -54.70199966 11.91650009
56.65599823 -55.17525101 11.94925022
56.73775101 -55.52624893 12.22599983
56.91500092 -55.15800095 12.02200031
56.82550049 -55.12500000 11.98799992
56.93050003 -55.20875168 12.20674992
56.72499847 -55.50000000 12.27075005
57.12274933 -54.68149948 12.09624958
57.10324860 -54.68500137 12.11524963
57.08349991 -54.68775177 12.11874962
56.90050125 -54.94049835 12.10974979
56.79000092 -54.98574829 12.17000008
56.78625107 -55.03274918 12.20750046
56.77500153 -54.98574829 12.20125008
56.61199951 -55.30224991 12.09700012
56.46474838 -55.33850098 12.03925037
56.56824875 -55.41125107 12.21249962
56.69075012 -55.24399948 12.04125023
56.64025116 -55.19525146 12.02124977
56.66574860 -55.09574890 12.00199986
56.66275024 -55.17499924 12.21374989
56.67499924 -55.05274963 12.18924999
56.67575073 -55.05025101 12.21249962
56.33449936 -55.39225006 12.21000004
56.40924835 -55.38550186 12.20075035
56.27975082 -55.40224838 12.23950005
56.62075043 -55.44374847 12.27750015
56.53324890 -55.38275146 12.24975014
56.52399826 -55.33824921 12.33300018
56.48125076 -55.41600037 12.40025043
56.53224945 -55.43799973 12.43750000
56.51974869 -55.39675140 12.41450024
56.33974838 -55.37324905 12.32549953
56.28924942 -55.50500107 12.31099987
56.25374985 -55.32500076 12.26599979
56.65325165 -54.88425064 12.02000046
56.68225098 -54.99774933 12.25249958
56.15100098 -55.36375046 12.11275005
57.53924942 -55.62149811 12.54074955
57.55699921 -55.60525131 12.49225044
57.48875046 -55.36624908 12.63549995
57.58000183 -54.69675064 13.42249966
57.39950180 -54.96175003 13.45349979
57.16225052 -54.85924911 12.94874954
56.98899841 -55.00949860 12.99849987
56.96675110 -55.03950119 13.00774956
56.52700043 -54.61999893 12.96024990
56.47174835 -54.64350128 12.96599960
56.47375107 -54.63275146 13.00074959
56.44424820 -54.59375000 12.99450016
57.09775162 -55.03025055 13.13175011
57.09349823 -54.85974884 13.13099957
57.05149841 -54.93899918 13.12100029
57.10124969 -54.99950027 13.15699959
57.12300110 -54.73625183 13.07124996
57.09325027 -54.67675018 13.07699966
57.20249939 -54.70275116 13.24499989
57.20275116 -54.68624878 13.19550037
56.99100113 -55.01649857 13.10175037
56.97349930 -54.99024963 13.09300041
56.88999939 -54.94749832 13.10624981
56.96625137 -54.91524887 13.12199974
56.80875015 -54.87874985 13.11100006
56.78450012 -54.94350052 13.15474987
56.80125046 -54.97674942 13.20849991
56.79024887 -54.89250183 13.17899990
56.79449844 -54.85675049 13.20575047
56.81874847 -54.80400085 13.20674992
56.83874893 -54.77550125 13.26124954
56.88650131 -54.67575073 13.26949978
57.03025055 -54.87649918 13.40499973
57.06050110 -54.73500061 13.49149990
57.04875183 -54.68424988 13.42549992
56.89225006 -54.99649811 13.37825012
56.90850067 -55.02149963 13.39225006
56.86999893 -55.00925064 13.28899956
56.86999893 -55.01575089 13.31274986
56.76850128 -54.95175171 13.32649994
56.77849960 -54.85874939 13.34850025
56.81800079 -54.85449982 13.37325001
56.99625015 -54.84225082 13.42399979
56.84325027 -54.97200012 13.41749954
56.91699982 -54.71900177 13.28400040
56.95225143 -54.72475052 13.32100010
56.92950058 -54.80324936 13.38199997
56.92050171 -54.69599915 13.34074974
56.89849854 -54.56449890 13.30175018
56.97724915 -54.69675064 13.45374966
56.99599838 -54.70225143 13.49374962
56.50025177 -54.59199905 13.10949993
56.48374939 -54.57199860 13.12125015
56.75725174 -54.90625000 13.29975033
56.56824875 -54.55250168 13.50899982
56.46825027 -54.75424957 13.30025005
57.04925156 -54.86650085 13.52600002
57.17250061 -54.70275116 13.54100037
57.08300018 -54.71974945 13.54874992
56.94150162 -54.89649963 13.53899956
56.68674850 -54.61949921 13.59850025
56.57624817 -54.67649841 13.60249996
57.88199997 -53.59899902 11.11575031
57.69824982 -54.34424973 11.39649963
57.69824982 -54.35274887 11.41924953
57.79925156 -53.83399963 11.15124989
57.83724976 -53.61249924 11.38175011
57.98350143 -52.68700027 10.53499985
58.01824951 -52.64574814 10.48274994
57.99974823 -52.72024918 10.59549999
57.48699951 -52.67350006 10.78374958
57.47150040 -52.69224930 10.81250000
57.46049881 -52.65274811 10.92525005
57.33599854 -53.08274841 10.81900024
57.11550140 -52.69075012 10.62425041
57.34125137 -53.00699997 10.77149963
57.39875031 -52.76924896 10.96424961
57.37500000 -52.68999863 11.01550007
58.15924835 -53.87874985 11.90575027
58.13050079 -53.79150009 11.88624954
58.17224884 -53.69599915 11.97424984
58.09899902 -53.72800064 11.90425014
57.49974823 -54.10324860 11.97249985
57.80199814 -53.70574951 11.63099957
57.81525040 -53.86574936 11.88850021
57.76649857 -53.60649872 11.95349979
57.58224869 -53.90499878 11.79874992
57.48049927 -53.68949890 11.88799953
58.31624985 -53.90549850 12.07800007
58.28799820 -53.78025055 12.01700020
58.21924973 -53.86700058 12.20199966
58.09000015 -53.67824936 12.02575016
58.07975006 -53.68149948 12.30599976
58.05374908 -53.82374954 12.38974953
58.00474930 -53.79449844 12.41825008
58.06325150 -53.69250107 12.41524982
57.80550003 -54.04700089 12.01249981
57.76124954 -53.97349930 12.08625031
57.60100174 -53.98175049 12.05550003
57.73625183 -53.77849960 12.00049973
57.81575012 -53.72100067 12.22550011
57.67174911 -53.78150177 12.20349979
57.70349884 -53.58700180 12.22175026
57.59075165 -53.86925125 12.02075005
57.40425110 -53.90499878 12.21275043
57.55599976 -53.69950104 12.11275005
57.36999893 -53.63399887 12.03800011
57.71500015 -53.71450043 12.27324963
58.29999924 -53.54674911 11.95024967
58.19625092 -53.54975128 11.90050030
58.16099930 -53.53049850 11.86425018
58.15325165 -53.45074844 11.95250034
58.36399841 -53.24349976 11.73925018
58.09099960 -53.34674835 11.90050030
58.28900146 -53.05350113 11.79100037
57.40800095 -53.31100082 11.82275009
57.53775024 -53.42950058 11.91075039
57.45824814 -53.37224960 11.98375034
57.39300156 -53.27700043 11.74425030
57.86774826 -53.03900146 11.61200047
57.47349930 -52.87575150 11.50774956
58.28150177 -53.59400177 12.03225040
57.97800064 -53.13174820 12.14799976
58.20275116 -53.61325073 12.30274963
57.90824890 -53.44675064 12.32950020
57.90625000 -53.50400162 12.41425037
58.14250183 -53.08549881 12.00800037
57.75574875 -53.34524918 12.11124992
57.69599915 -53.45700073 12.18000031
57.77474976 -53.09424973 12.10725021
57.59500122 -53.42024994 12.09424973
57.58274841 -53.36724854 12.12250042
57.48875046 -53.50524902 12.21399975
57.38425064 -53.51250076 12.19324970
57.76224899 -53.38874817 12.47924995
57.67375183 -53.30575180 12.27499962
57.90000153 -53.33349991 12.41574955
57.83349991 -53.29724884 12.41399956
57.77524948 -52.90425110 12.22949982
57.79499817 -52.61024857 12.13000011
57.77674866 -52.91275024 12.31299973
57.92824936 -52.92625046 12.39050007
57.85400009 -52.77325058 12.26474953
57.84375000 -52.67774963 12.29300022
57.84949875 -52.59849930 12.28225040
57.11100006 -54.49674988 11.74199963
57.08399963 -53.59400177 12.21175003
57.29425049 -53.62850189 12.50650024
57.18949890 -53.63925171 12.49975014
57.14025116 -53.61474991 12.51000023
56.39899826 -53.64775085 12.45425034
56.40874863 -53.70975113 12.49925041
57.41199875 -52.59574890 11.56324959
57.39950180 -52.99874878 11.77425003
57.21175003 -53.49325180 12.10000038
57.29899979 -53.00424957 12.47824955
58.20849991 -52.51525116 10.51025009
58.39725113 -50.58850098 11.49024963
58.29674911 -50.92150116 11.38525009
58.28250122 -50.89125061 11.39000034
58.28250122 -50.90274811 11.41174984
57.58324814 -50.93524933 11.29574966
57.62224960 -50.70175171 11.46049976
56.81275177 -51.32324982 10.55424976
56.80400085 -51.23649979 10.51700020
57.39374924 -50.46599960 11.41049957
58.27099991 -52.33024979 11.91300011
58.32374954 -52.30775070 11.96325016
58.18275070 -52.36800003 11.80399990
58.11750031 -52.43925095 11.92599964
58.10449982 -52.38375092 11.91600037
58.12200165 -51.72100067 11.58500004
58.16925049 -51.80025101 11.74225044
58.27450180 -52.02674866 11.95874977
58.29375076 -51.98550034 11.98075008
58.34349823 -51.63525009 11.84249973
58.31650162 -51.59225082 11.93649960
58.10250092 -51.71500015 11.98725033
57.99200058 -51.77199936 11.68000031
58.01874924 -51.64075089 11.68949986
57.88124847 -51.56024933 11.76725006
57.97824860 -51.61100006 11.93350029
58.23925018 -52.39725113 12.18150043
58.29275131 -52.35250092 12.23075008
58.26675034 -52.25350189 12.20275021
58.12599945 -52.38949966 12.11474991
58.19200134 -52.39725113 12.23674965
58.04150009 -52.42824936 12.16524982
58.23974991 -52.11700058 12.08450031
58.18550110 -52.27375031 12.25125027
58.33274841 -52.50725174 12.25349998
58.08974838 -52.48574829 12.32724953
58.08425140 -52.40824890 12.48674965
58.08950043 -52.26124954 12.29074955
58.04824829 -52.19675064 12.37524986
58.36674881 -51.83675003 12.04125023
58.43349838 -51.61674881 12.23900032
58.34624863 -51.73825073 12.18675041
58.39675140 -51.70724869 12.24724960
58.38449860 -51.62149811 12.23425007
58.33824921 -51.58774948 12.20374966
58.21699905 -51.99575043 12.20650005
58.28200150 -51.64350128 12.02575016
58.23974991 -51.58700180 12.07849979
58.23949814 -51.59825134 12.10449982
58.11524963 -51.57699966 12.11750031
58.09700012 -51.58575058 12.07349968
58.29074860 -51.57949829 12.20899963
58.11225128 -51.63299942 12.15824986
58.42024994 -51.85850143 12.26725006
58.46900177 -51.86700058 12.32124996
58.36074829 -51.82949829 12.30350018
57.84199905 -52.19725037 12.09850025
57.59375000 -52.41699982 12.20950031
57.61024857 -52.43275070 12.21475029
57.63199997 -52.17074966 12.22249985
57.59825134 -52.19824982 12.25650024
57.51174927 -52.22750092 12.25049973
57.96324921 -52.40375137 12.31474972
57.94775009 -52.39274979 12.32374954
57.85874939 -52.31024933 12.51175022
57.78974915 -51.77074814 12.14299965
57.77975082 -51.76025009 12.24499989
57.63975143 -51.85350037 12.19299984
57.61149979 -51.82275009 12.21525002
57.77299881 -51.85174942 12.26675034
58.36750031 -51.43724823 11.65524960
58.21300125 -51.38050079 11.70450020
58.40525055 -51.39474869 11.85550022
58.35675049 -51.43775177 11.89449978
58.39324951 -51.31250000 11.86075020
58.10475159 -51.38925171 11.86124992
58.26750183 -51.35749817 11.94974995
58.11299896 -51.54175186 11.93675041
58.10675049 -51.39125061 11.93525028
58.29425049 -51.18450165 11.93099976
58.12525177 -51.10774994 11.90999985
58.39749908 -50.59424973 11.51074982
58.36700058 -50.61975098 11.59599972
58.14424896 -50.96300125 11.62300014
58.12025070 -50.91149902 11.73575020
58.12049866 -50.89649963 11.71074963
58.19800186 -50.59199905 11.61450005
58.19749832 -50.61100006 11.63924980
58.48775101 -50.81074905 11.91524982
58.48949814 -50.75249863 11.85649967
58.57249832 -50.65625000 11.90124989
58.44350052 -50.76100159 11.90874958
58.40674973 -50.63425064 11.96949959
58.40800095 -50.62924957 12.00224972
58.13975143 -50.86500168 11.82900047
58.19649887 -51.02500153 12.00625038
58.13700104 -50.97150040 12.00174999
58.19250107 -50.80175018 11.93900013
58.11849976 -50.71725082 11.80949974
58.34375000 -50.63550186 11.98174953
57.97249985 -51.38624954 11.74275017
58.01374817 -51.29175186 11.81999969
57.91999817 -51.27750015 11.89649963
57.92150116 -51.29249954 11.99899960
